pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp
age,hcpddti,76.0,gold_minus_site,0.7431959052855468,0.5510986053789966,0.9900128647078038,0.9715707178393745,0.9949577380429878
mr,hcpddti,92.0,gold_minus_site,0.32830501668713996,0.10132126461576618,0.8312589288176794,0.9660818713450292,0.8032191061934126
age,hcpddti,77.0,gold_minus_site,0.7304938320556854,0.5329730785702765,0.9886511514994102,0.9721733004579077,0.9951444371682641
mr,hcpddti,76.0,gold_minus_site,0.4011771289182957,0.16071352193320176,0.921022643888614,0.9591676482135846,0.8951309244715313
age,hcpddti,87.0,gold_minus_site,0.7242970153628852,0.523777458493449,0.987404342685004,0.9725490196078431,0.9937985083885726
mr,hcpddti,30.0,gold_minus_site,0.3887971405792519,0.1506866751243926,0.9472411488060941,0.9660377358490566,0.9958122533654217
mr,hcpddti,31.0,gold_minus_site,0.35703852598143354,0.12725768015249372,0.8836628968108392,0.9632147141143542,0.7393561629657798
attn,hcpddti,70.0,gold_minus_site,0.0565906208038466,-0.09567469221086045,0.9542559453761523,0.8721946609969289,0.9753100409148409
mr,hcpddti,78.0,gold_minus_site,0.3265128684151996,0.08799077462194738,0.9002520957743888,0.9547184170471842,0.9583023061725197
age,hcpddti,82.0,gold_minus_site,0.7356872279611629,0.5406715792990624,0.9873271181145427,0.9658362989323843,0.9943374544874902
attn,hcpddti,56.0,gold_minus_site,0.015281329828043744,-0.11334785117936641,0.9328707638368041,0.8778712758699113,0.9472732256599076
age,hcpddti,97.0,gold_minus_site,0.7169995518334014,0.5140859009628915,0.9859436662078584,0.9645217391304348,0.99403082796923
age,hcpddti,69.0,gold_minus_site,0.7504518131312425,0.5620634706261223,0.9889598358511912,0.9688385269121813,0.9944455929319643
mr,hcpddti,6.0,gold_minus_site,0.3724161361684469,0.1371788790372428,0.9522003742519076,0.9545628102329133,0.9967430757152649
age,hcpddti,32.0,gold_minus_site,0.7527941766980248,0.5641776322279843,0.9870957805345344,0.9699008498583569,0.9936967264747231
age,hcpddti,10.0,gold_minus_site,0.7420645606826001,0.5498255896744474,0.9878920019707783,0.9710669077757685,0.994529056595557
mr,hcpddti,99.0,gold_minus_site,0.39355151909958036,0.1533073967413403,0.9430389214048084,0.9650167473018236,0.9961786883155453
attn,hcpddti,18.0,gold_minus_site,0.10997752412743109,-0.04785315372578025,0.9492885324418152,0.8823932404658598,0.9721475923960078
attn,hcpddti,50.0,gold_minus_site,0.11066093829778174,-0.0628746717366202,0.9540461045920515,0.8810551558752998,0.9749093623387077
mr,hcpddti,55.0,gold_minus_site,0.3484545092188888,0.12064237511695619,0.9481616490737292,0.9600310438494374,0.997603909997394
attn,hcpddti,44.0,gold_minus_site,0.06363528422251542,-0.1036867194531983,0.9548564906369011,0.882603550295858,0.9771959187733874
mr,hcpddti,0.0,gold_minus_site,0.3164318037027062,0.09445103554183665,0.9137065959472775,0.956196181205541,0.8923525915788186
age,hcpddti,34.0,gold_minus_site,0.7329282308274983,0.5363431888963102,0.9886457647581429,0.9679715302491103,0.9943542657051685
attn,hcpddti,51.0,gold_minus_site,0.12186870833134672,-0.03908381286736695,0.955879848602262,0.8729112732407626,0.9687635574929908
age,hcpddti,49.0,gold_minus_site,0.7316339495963993,0.5342371568802806,0.989259770166011,0.9704184704184704,0.9947603687553089
attn,hcpddti,26.0,gold_minus_site,0.097815735198837,-0.07205895611443003,0.9569064224219187,0.8849578820697954,0.974696813507943
attn,hcpddti,97.0,gold_minus_site,0.07336618855800739,-0.0915332849460122,0.9556713503207112,0.8873812754409769,0.9742416319331167
attn,hcpddti,25.0,gold_minus_site,0.08094415209597608,-0.07401633702503174,0.952117632251379,0.86750651607298,0.9740582157169161
attn,hcpddti,37.0,gold_minus_site,0.0741192928773281,-0.0818296388737989,0.9560037407501256,0.892135899263483,0.9709153320090441
age,hcpddti,13.0,gold_minus_site,0.7311481868340961,0.5329876513351801,0.9831380376701312,0.9655049786628734,0.9919534635199949
attn,hcpddti,72.0,gold_minus_site,0.09843954742756969,-0.07163116173393758,0.9578584738299869,0.8672180105674248,0.9776190752834782
age,hcpddti,96.0,gold_minus_site,0.7289270055686232,0.5302824575241415,0.9874417856681056,0.970894717930291,0.9924458925759407
age,hcpddti,51.0,gold_minus_site,0.745183001003479,0.5543132739094514,0.9875296701698095,0.9679144385026738,0.9926252903133319
attn,hcpddti,62.0,gold_minus_site,0.07077492428894382,-0.08456170316323464,0.956499615656833,0.8971895267835696,0.973769487599881
age,hcpddti,9.0,gold_minus_site,0.724589358621749,0.5244854693556913,0.9873603257132924,0.9662477558348295,0.9938050236254191
attn,hcpddti,60.0,gold_minus_site,0.10979831120061764,-0.05797147392920743,0.9503494949000251,0.8661840261560019,0.9645440021477282
mr,hcpddti,49.0,gold_minus_site,0.33029490282907903,0.10846720325533654,0.937924291946128,0.9706214689265537,0.9957621345674701
attn,hcpddti,76.0,gold_minus_site,0.11626541294661594,-0.047874649682967396,0.9521274307370243,0.8751985477649195,0.97443370679206
mr,hcpddti,72.0,gold_minus_site,0.380068774313273,0.1407867650001997,0.9242622937499542,0.9684978870533999,0.9108640970569466
age,hcpddti,84.0,gold_minus_site,0.7391708982864417,0.5448885289702708,0.9859035706258621,0.967109867039888,0.9935754579908587
age,hcpddti,98.0,gold_minus_site,0.7349260402138982,0.5397586676953863,0.9889925804709581,0.9725490196078431,0.9948102475493801
age,hcpddti,80.0,gold_minus_site,0.7305017945311111,0.5323961717606598,0.9899062548964384,0.9723991507430998,0.9942838085323343
mr,hcpddti,29.0,gold_minus_site,0.30720994816705954,0.09054007994500912,0.9184848324420414,0.9617737003058104,0.9961246146851032
attn,hcpddti,30.0,gold_minus_site,0.05673302720312279,-0.09525696439006981,0.9478376029155071,0.8925714285714286,0.9724959819089921
attn,hcpddti,61.0,gold_minus_site,0.0967213281855909,-0.05852539309040927,0.9358121081913253,0.8876537369914853,0.92726680304058
age,hcpddti,43.0,gold_minus_site,0.7285978221840639,0.5304352161355621,0.9880358968637275,0.972027972027972,0.995007657606877
age,hcpddti,50.0,gold_minus_site,0.7386713467442243,0.5445651070234113,0.9875830872362192,0.9683499288762447,0.9942695529224536
age,hcpddti,42.0,gold_minus_site,0.7425597559003674,0.5501404937848124,0.9885237673237516,0.9676716309480566,0.9943088008966491
age,hcpddti,83.0,gold_minus_site,0.7423681205090596,0.5490143706744548,0.9869935984487306,0.9666207845836201,0.994043708832577
attn,hcpddti,58.0,gold_minus_site,0.030002765811300253,-0.11601599602022916,0.9570162383478793,0.8806985711045588,0.9790913523099745
attn,hcpddti,68.0,gold_minus_site,0.0873501038307205,-0.08384918877514513,0.9586532925759185,0.8818897637795275,0.9772866627237783
age,hcpddti,3.0,gold_minus_site,0.7368929301604172,0.5421512604111085,0.9886128853341,0.9681528662420382,0.9950549388950789
attn,hcpddti,74.0,gold_minus_site,0.06901692786361345,-0.09187969312543798,0.9560074696489693,0.8837099811676082,0.976813472636957
attn,hcpddti,2.0,gold_minus_site,0.06657759002650111,-0.08597830005594087,0.9515107528974568,0.8756803831918136,0.9728256337142355
mr,hcpddti,86.0,gold_minus_site,0.33371949242782517,0.10765433217974807,0.9351177265996766,0.9648991784914115,0.9897056959709959
attn,hcpddti,67.0,gold_minus_site,0.05471517984538996,-0.07178288805376432,0.9591246372038472,0.8843490304709142,0.981342996928115
age,hcpddti,29.0,gold_minus_site,0.7462774555637626,0.5556602397590406,0.9883303987118296,0.9683794466403162,0.994105419536846
age,hcpddti,63.0,gold_minus_site,0.7277523201237721,0.528780587076735,0.9885108761168592,0.9735543018335684,0.9939844102725449
age,hcpddti,48.0,gold_minus_site,0.7397508061821807,0.5464038617339357,0.9862789387084919,0.9670983549177459,0.9944103921983797
age,hcpddti,45.0,gold_minus_site,0.7310540960634658,0.533559312422063,0.9839356736364264,0.9654199011997178,0.9918710739483351
attn,hcpddti,33.0,gold_minus_site,0.07546229135664416,-0.09476760217981894,0.955682892357277,0.8857076350093109,0.9734494806401226
mr,hcpddti,42.0,gold_minus_site,0.3750706574385965,0.14021277868664028,0.9562600520102211,0.9568999604586793,0.9974524510880012
attn,hcpddti,59.0,gold_minus_site,0.14694492850538385,-0.022979277951453936,0.954120925399635,0.8792988684268915,0.972593704563712
attn,hcpddti,35.0,gold_minus_site,0.1079224412964281,-0.06465973036250827,0.9523708872562889,0.876647834274953,0.969842303333742
attn,hcpddti,4.0,gold_minus_site,0.07762053217274223,-0.08800073147531506,0.9585779522158056,0.8877574111789998,0.9757365029974676
mr,hcpddti,98.0,gold_minus_site,0.3964049920287074,0.15701569724925724,0.9524904551527832,0.9633346198379005,0.9962319843849707
attn,hcpddti,77.0,gold_minus_site,0.049900003455269404,-0.08676118713836867,0.9521961159083752,0.8709245198749441,0.9763372291488595
attn,hcpddti,91.0,gold_minus_site,0.07603470889761177,-0.045223787967507034,0.912718252156371,0.8355585224744103,0.9029104948967644
attn,hcpddti,8.0,gold_minus_site,0.09189831312062828,-0.05218973265961213,0.9387172005228809,0.8878287177100302,0.9339223862242635
attn,hcpddti,63.0,gold_minus_site,0.13521513669869398,-0.028381606259212155,0.9421171599992074,0.8353792196405085,0.9669494684514177
age,hcpddti,21.0,gold_minus_site,0.7200653191471632,0.5182876596255616,0.9900116460115969,0.9700869565217392,0.9948884844898472
mr,hcpddti,69.0,gold_minus_site,0.3933961344894098,0.15446825895415406,0.9013319975769285,0.9546165884194053,0.8847598660891013
attn,hcpddti,6.0,gold_minus_site,0.1090228441994429,-0.037037568599084025,0.9508444255337286,0.8765628551943624,0.9758563520343749
age,hcpddti,64.0,gold_minus_site,0.7430653738940884,0.5506571443307924,0.9857058681136008,0.9689950106913756,0.993547886869963
age,hcpddti,58.0,gold_minus_site,0.738994078704383,0.5458363873812255,0.9873203049624535,0.9650124955373081,0.9943230985178277
mr,hcpddti,74.0,gold_minus_site,0.38495314634017663,0.14765562239933405,0.9283473065566752,0.9687258687258687,0.8691414974944336
age,hcpddti,38.0,gold_minus_site,0.7393744290819249,0.5451833659409553,0.9893143746715297,0.9711267605633803,0.9951501356229318
age,hcpddti,18.0,gold_minus_site,0.7354028230984165,0.5402158798866414,0.9879476988612375,0.9682310469314079,0.992592659173131
mr,hcpddti,23.0,gold_minus_site,0.3644772692605277,0.13006518046164173,0.9122176974706371,0.9729334308705194,0.894760584788101
age,hcpddti,56.0,gold_minus_site,0.7392903583751644,0.5441327114837279,0.9867268727931131,0.9736008447729673,0.9938875218060612
attn,hcpddti,36.0,gold_minus_site,0.06166273443364527,-0.07114555343540974,0.951988137855525,0.8913145539906103,0.9759485804626745
age,hcpddti,62.0,gold_minus_site,0.7400277603012345,0.5458621453683686,0.9855568830755511,0.9689354275741711,0.992792008939729
mr,hcpddti,22.0,gold_minus_site,0.3624484434912764,0.1312435826128886,0.9413097401050732,0.9650939777522056,0.9966395534117529
attn,hcpddti,94.0,gold_minus_site,0.06356510386862663,-0.08375746804975193,0.9488599697005711,0.8585466179159049,0.9675666401576866
age,hcpddti,79.0,gold_minus_site,0.7402116253034857,0.5449949734941977,0.9859470418897784,0.9702615549982085,0.9934022255663915
mr,hcpddti,95.0,gold_minus_site,0.33961121271829775,0.11261616059783908,0.8422794230182862,0.9672841939298384,0.8866130494061887
attn,hcpddti,95.0,gold_minus_site,0.04677194673590023,-0.10593120048103488,0.955525162429765,0.8895348837209303,0.9769178579722907
mr,hcpddti,20.0,gold_minus_site,0.3635428237775177,0.12635822522395468,0.8279377238668926,0.9622421175554691,0.7538348916508909
age,hcpddti,52.0,gold_minus_site,0.7419391663258692,0.5497230400233273,0.9889984248284917,0.9683111271155924,0.9949562287587996
mr,hcpddti,45.0,gold_minus_site,0.3611698004596035,0.12628274495948355,0.8557933277511582,0.9479087452471483,0.8677729428009341
attn,hcpddti,12.0,gold_minus_site,0.06377720632341476,-0.08979701550458064,0.9560788879139142,0.8841276781810232,0.9786078089764793
mr,hcpddti,54.0,gold_minus_site,0.3379573556060583,0.11072527807695842,0.7966406137698756,0.9628921193573068,0.9443933773925759
mr,hcpddti,82.0,gold_minus_site,0.34698364524190506,0.11954682299388619,0.9180504495467421,0.957048028114018,0.9844792119346757
attn,hcpddti,1.0,gold_minus_site,0.08889076677025587,-0.06010026391026524,0.9338986421296673,0.8919655015887427,0.9319989722725899
age,hcpddti,17.0,gold_minus_site,0.7435610707625899,0.5513792014579405,0.9880124072345484,0.9692527708258849,0.9937823587254887
attn,hcpddti,92.0,gold_minus_site,0.09906482641308359,-0.06101428285456456,0.9531773169154298,0.8808501017408998,0.9724567918664594
mr,hcpddti,81.0,gold_minus_site,0.3111886079326072,0.09652893618948943,0.9236047803166061,0.96474234792716,0.9954073271864206
mr,hcpddti,79.0,gold_minus_site,0.34538969304654876,0.1183675303790217,0.9555896209772641,0.9616989002654531,0.9972853300988832
attn,hcpddti,47.0,gold_minus_site,0.07066804257040055,-0.09874521234177691,0.9523495097359936,0.8856382978723404,0.9750446167077517
age,hcpddti,68.0,gold_minus_site,0.7378236026413261,0.5436772639456791,0.9856830098851285,0.966003616636528,0.9933638635096725
attn,hcpddti,20.0,gold_minus_site,0.12549839723303532,-0.04864059317889158,0.956699916338574,0.8872467222884386,0.9785666469711254
age,hcpddti,25.0,gold_minus_site,0.746136991820104,0.554409729714428,0.9856822582785258,0.9706713780918728,0.9934485393057796
mr,hcpddti,60.0,gold_minus_site,0.3715332853615283,0.13799930709179964,0.9340057637193497,0.9662063953488372,0.864056373171969
mr,hcpddti,43.0,gold_minus_site,0.3747970605724437,0.14028157627676752,0.9040041658709272,0.9537393986121819,0.8275670772420607
mr,hcpddti,19.0,gold_minus_site,0.3034314274137767,0.08403949420594836,0.9230403488137229,0.9632436528988253,0.8720267970420761
age,hcpddti,55.0,gold_minus_site,0.7326651714045512,0.5362199484377979,0.9896477200261676,0.9684844192634561,0.9947764495508891
age,hcpddti,57.0,gold_minus_site,0.7380403248914974,0.5440151957797414,0.9867657889138999,0.9693379790940767,0.99388894656008
attn,hcpddti,21.0,gold_minus_site,0.14389995732664435,-0.031394700664532316,0.9406574210739694,0.8864285714285715,0.9542867570621127
mr,hcpddti,91.0,gold_minus_site,0.3791362177994041,0.14199432806661305,0.9322319828918862,0.9638834951456311,0.9918298245414239
mr,hcpddti,93.0,gold_minus_site,0.3700909543948298,0.13404975979583322,0.8467625621800106,0.9500576258163658,0.9632112402453552
mr,hcpddti,62.0,gold_minus_site,0.36864902746448236,0.13588033357483453,0.8265741638210616,0.9569850039463299,0.9607106826416901
attn,hcpddti,42.0,gold_minus_site,0.1463263010591337,-0.024751583020353518,0.9510936949723203,0.8748799231508165,0.9748351988572647
age,hcpddti,31.0,gold_minus_site,0.7296186613129253,0.5314554425769915,0.9863402717244383,0.966143977191732,0.993385488017226
age,hcpddti,14.0,gold_minus_site,0.748953417898904,0.5596504680558858,0.9867393928194887,0.9696969696969697,0.9940599068088879
mr,hcpddti,2.0,gold_minus_site,0.3414396820297994,0.11118778293762743,0.8473877096169585,0.9634842145302396,0.8789423877821158
age,hcpddti,95.0,gold_minus_site,0.7378276664698395,0.5435224357241965,0.987074025406309,0.9662491301322199,0.9937906152123901
mr,hcpddti,51.0,gold_minus_site,0.3933876491361713,0.15439979768208678,0.9439026220038562,0.9586260733801717,0.9968680619802739
attn,hcpddti,66.0,gold_minus_site,0.15680857451705746,-0.02027677094166891,0.9565257289813405,0.8755385351842987,0.9742757902062239
age,hcpddti,90.0,gold_minus_site,0.7257656187358374,0.5261497457691848,0.9844026766417184,0.9729260673377299,0.9929343411110795
age,hcpddti,41.0,gold_minus_site,0.7350158092886285,0.5394099169868909,0.9858376926725694,0.9651531151003168,0.9944048040427123
mr,hcpddti,14.0,gold_minus_site,0.3286181530925269,0.10385412866676358,0.8197632902707855,0.9705882352941176,0.9707177103827977
mr,hcpddti,41.0,gold_minus_site,0.37138413862411096,0.13450502770010841,0.8390583729723168,0.964407421431276,0.9741440469909095
mr,hcpddti,75.0,gold_minus_site,0.30616455596306114,0.08704354152011706,0.8184833159657318,0.9545283727921834,0.9575000594664304
attn,hcpddti,57.0,gold_minus_site,0.04662682537214004,-0.062187868830185566,0.9033617440603682,0.8601984564498346,0.8930787817775793
age,hcpddti,85.0,gold_minus_site,0.7249912930334405,0.5253076574912243,0.9864851103209409,0.9677187948350072,0.9937482415968368
age,hcpddti,12.0,gold_minus_site,0.7339457253423606,0.5377533618296922,0.9873141572913382,0.96671388101983,0.993228389207616
age,hcpddti,6.0,gold_minus_site,0.747391572848253,0.5565062313128023,0.9872632821220358,0.9660417403608065,0.9937374413989869
mr,hcpddti,59.0,gold_minus_site,0.38157271553742944,0.1445858457782364,0.93551512322333,0.9584143023707734,0.8350895892960811
age,hcpddti,35.0,gold_minus_site,0.7399266944450261,0.5459298281022902,0.9821909114011752,0.9630790665273424,0.9929051349323023
mr,hcpddti,5.0,gold_minus_site,0.31961704503014315,0.10176905883435183,0.9051192390185874,0.955899419729207,0.838165241632393
mr,hcpddti,56.0,gold_minus_site,0.3659998489750535,0.13391810503749302,0.9477959072915938,0.9595847237671487,0.9969824328205389
mr,hcpddti,9.0,gold_minus_site,0.37296514224388994,0.13525245732556235,0.8593513475604069,0.9533333333333334,0.8723020442110198
age,hcpddti,39.0,gold_minus_site,0.7380238848112038,0.543589009703145,0.9870912826330235,0.9659332860184529,0.9936955918551186
attn,hcpddti,96.0,gold_minus_site,0.07132389436377139,-0.08352770708427726,0.9366412282053682,0.8880418209540405,0.9489586519970147
mr,hcpddti,85.0,gold_minus_site,0.3797057728443439,0.13902913411439277,0.857984856088345,0.9560653188180405,0.8968688340001721
mr,hcpddti,65.0,gold_minus_site,0.363746056751011,0.13217866471227047,0.9466950201064294,0.955177743431221,0.9971093867696106
age,hcpddti,60.0,gold_minus_site,0.7346767724373877,0.5384015160457322,0.9876004677007651,0.9671848013816926,0.9944855550752019
age,hcpddti,0.0,gold_minus_site,0.7349126320653435,0.5391036717553236,0.9869403883265533,0.9716981132075472,0.9942636228273465
mr,hcpddti,87.0,gold_minus_site,0.378422799560426,0.14266243939380707,0.8837096197483035,0.9596868884540117,0.8442407838921759
mr,hcpddti,68.0,gold_minus_site,0.3730290918954706,0.13773666223368775,0.9324263358426156,0.9513223457263319,0.9950921847510881
attn,hcpddti,11.0,gold_minus_site,0.10948283592190652,-0.0673023299593527,0.9522644935736843,0.8799031476997579,0.9717988826494803
mr,hcpddti,1.0,gold_minus_site,0.31188892546646463,0.09183507135879743,0.8397029131625158,0.9543186180422265,0.9615916801459807
age,hcpddti,47.0,gold_minus_site,0.748694661390902,0.5589301747492506,0.9883853520601168,0.9677190493082654,0.9940582647961669
mr,hcpddti,46.0,gold_minus_site,0.3527553818849066,0.12069428796871251,0.8286483148169639,0.9615836926695414,0.8355705958669293
age,hcpddti,16.0,gold_minus_site,0.7298404077019746,0.5317688391419311,0.9887819170881132,0.9732546022924626,0.994378186816086
mr,hcpddti,83.0,gold_minus_site,0.3649716514288916,0.13314442716925756,0.9177025556367043,0.9620508679854662,0.8193765626646953
age,hcpddti,53.0,gold_minus_site,0.7392877342907038,0.5460635040798458,0.9860415562024956,0.9684397163120567,0.993117981103723
age,hcpddti,59.0,gold_minus_site,0.7418236113187368,0.5492517184595271,0.9888917802905494,0.9758297258297258,0.99462152976966
age,hcpddti,26.0,gold_minus_site,0.7412931046293331,0.548522704883331,0.9878365629748139,0.9661733615221987,0.9934415848445117
age,hcpddti,88.0,gold_minus_site,0.7373536607804771,0.54228172785408,0.9875253940816056,0.9642477876106195,0.993497489977453
