pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp,spearman_network_feat
mr,hbn,93.0,leak_covars,0.22876150409029852,0.04198395155673773,0.9639590737618419,0.9145367412140575,0.9652533678655071,0.9857498473170434
attn,hcpd,41.0,leak_covars,-0.02679680030575756,-0.2473545086712039,0.9596474987673723,0.9384988873153955,0.9140925240523785,0.9836030089808495
mr,abcd,62.0,leak_covars,0.09390079806125455,0.004329053684476447,0.9821765126800434,0.9633749321758003,0.9799286834186337,0.9764589160062641
attn,hcpd,19.0,leak_covars,-0.0060547248269423315,-0.2191146276491429,0.9094192194690083,0.9416598192276089,0.7995810894976134,0.9861993079012539
attn,abcd,61.0,leak_covars,0.048610080067717394,-0.011714775875739658,0.9752987456614511,0.9525468001741402,0.9797848820945532,0.9886716213291004
attn,hcpd,13.0,leak_covars,-0.05784086126839132,-0.30819750408001934,0.8784749366191825,0.9397759103641457,0.7804265318481776,0.9435725422373975
attn,abcd,57.0,leak_covars,0.042646883987626574,-0.015477140044188875,0.9736006108685622,0.9510240427426536,0.9403276470563173,0.9769976006930138
age,hbn,78.0,leak_covars,0.7513919770852545,0.5641853719074238,0.9926714357491525,0.9855403348554034,0.9952834397195,0.9959048950737835
mr,abcd,15.0,leak_covars,0.10274148151943031,0.007279928886514853,0.9831383714111821,0.9611809732094041,0.9742349846889544,0.9889959237233814
mr,hcpd,91.0,leak_covars,0.19601495897673776,-0.009205842982473067,0.9608033016939979,0.9328263624841572,0.9470688389905622,0.9642309567036982
mr,pnc,95.0,leak_covars,0.18981876424305377,-0.05242273538465647,0.922578440970955,0.9541945445187854,0.9035588628487438,0.9907826621861107
mr,abcd,84.0,leak_covars,0.08739169172660197,0.001877108946902073,0.9832634670542293,0.9661705006765899,0.9813341298850959,0.9765663066995608
mr,hcpd,38.0,leak_covars,0.19036526518920321,-0.01306422980052302,0.9598978132229903,0.9335522991409803,0.9503614331087438,0.9748002238359211
age,pnc,47.0,leak_covars,0.6361702212451281,0.40448254397730965,0.9954089163360865,0.9888059701492538,0.9969543417945993,0.997510732710415
mr,hbn,72.0,leak_covars,0.23135404569858956,0.042065169606564146,0.9661310135440072,0.9283154121863799,0.9746846958757654,0.9914862914862917
age,hcpd,82.0,leak_covars,0.7733702581292723,0.5973243334378519,0.9230216320393503,0.9826703426545884,0.9654382771297358,0.9979976550735369
attn,abcd,51.0,leak_covars,0.02422371821292801,-0.020304998229558446,0.9726659775135719,0.956624946050928,0.9818699728705202,0.9803008990036479
attn,hbn,91.0,leak_covars,-0.004224780556642882,-0.22684003652116913,0.9772160773427839,0.9577015163607342,0.9565205546861353,0.9803727023405346
mr,abcd,28.0,leak_covars,0.09522980961370335,0.004558874396659585,0.9842833179708744,0.9659827213822895,0.9794797070828756,0.962101123954713
mr,abcd,76.0,leak_covars,0.08279883160301281,0.000911765598708203,0.9851990959209664,0.9645811789038262,0.9843543538918799,0.9915763272956394
age,abcd,86.0,leak_covars,0.12083423195380857,0.007452762401977564,0.9929383329514874,0.9836538461538461,0.9981344709735606,0.996662999133982
attn,hcpd,72.0,leak_covars,-0.03427112502876858,-0.2993052738629227,0.8880577961550936,0.9366860348627529,0.7955790168814388,0.9787495045515792
age,abcd,35.0,leak_covars,0.11148589033275577,-0.006692168694744982,0.9868910721157392,0.9811974270163285,0.9925568607950476,0.9961579395188274
attn,hbn,51.0,leak_covars,-0.011945418606911338,-0.23277649577914805,0.9753593761365715,0.9530174159578777,0.9544936581152473,0.9732479482056153
attn,pnc,75.0,leak_covars,-0.018067197884515555,-0.1978280210727732,0.9692444112146045,0.9508629441624366,0.9486216498050007,0.9762789523053612
mr,hcpd,19.0,leak_covars,0.2228680878981899,0.013802784412398905,0.961765693736268,0.9263427109974425,0.9536036111511411,0.9861456925390886
mr,hcpd,20.0,leak_covars,0.21934887727815144,0.009841398063929252,0.9628933678595604,0.9337934560327198,0.949081942665308,0.9753413786604045
attn,hbn,41.0,leak_covars,-0.018725992609439714,-0.23436265821638336,0.9760315284293433,0.9549851924975321,0.9588119344056095,0.9862902500026323
mr,pnc,24.0,leak_covars,0.22492339386979893,0.004792005784354014,0.969308457522177,0.9591991890522048,0.974141583763816,0.9962300908924209
age,hbn,24.0,leak_covars,0.7526158765252023,0.5657620292514752,0.9941444298954074,0.982536066818527,0.9957958265340311,0.9966989557333455
mr,pnc,29.0,leak_covars,0.21960299452810192,0.005582728502805057,0.9725741655066845,0.9568252326783868,0.9782322706648799,0.9921714354016004
mr,abcd,63.0,leak_covars,0.0846572660820586,0.00134013917342235,0.9857882808410601,0.9665596575708936,0.9746131037628912,0.9914850634249714
attn,hbn,94.0,leak_covars,-0.00847332174555488,-0.22472833375001122,0.959788555836348,0.9537940649273053,0.9330645313484077,0.9879687586159637
attn,pnc,83.0,leak_covars,-0.03374094649688005,-0.247111221450804,0.9488484914194557,0.9506625891946993,0.9185319146112624,0.9814023126946175
mr,hbn,62.0,leak_covars,0.21865735641537343,0.03297444711954123,0.9648010211051231,0.9337382661512976,0.9774459483198638,0.9921535382843873
age,pnc,21.0,leak_covars,0.6398705835514398,0.40934659027374354,0.9949801377459324,0.989089541008277,0.9962506650880134,0.9970418470418473
mr,hbn,4.0,leak_covars,0.22737251440809408,0.04076892702861801,0.9645584898814304,0.926037943359912,0.9702123316991467,0.9900429308416608
attn,pnc,20.0,leak_covars,-0.018953357800475756,-0.22196711358471788,0.9522748786810794,0.9529051987767584,0.9125079641720415,0.9769640120647931
age,abcd,95.0,leak_covars,0.11457895840215356,-0.0021968093212496598,0.9881814642592243,0.9848735523516899,0.9957019117807899,0.9976009669906977
age,hbn,7.0,leak_covars,0.7489260847076049,0.5601778961583037,0.9938185006238731,0.9838647714175951,0.9952439951540593,0.9963199486947751
age,hcpd,90.0,leak_covars,0.7642678058521141,0.5839925294369666,0.9374400352391206,0.9730438038187944,0.9651351440626121,0.9951830348712364
mr,hcpd,25.0,leak_covars,0.1913112959335673,-0.010659838624528684,0.962917985226329,0.9317492416582407,0.9491636758828491,0.9273229072345862
mr,hbn,54.0,leak_covars,0.21859260728387983,0.033838369677070435,0.9632119778878331,0.925704989154013,0.9696981108908816,0.991413832312973
age,hcpd,75.0,leak_covars,0.780305072625356,0.6070786827191335,0.9543577339652832,0.9780392156862745,0.9813018534927842,0.995310076121072
age,abcd,53.0,leak_covars,0.11712162256585149,0.00546172944336254,0.992657367154052,0.980405878236529,0.9981279962797232,0.9964826206999982
mr,hbn,85.0,leak_covars,0.22028264496588912,0.03496858235049294,0.9626395077586137,0.9267229637700899,0.9707825655798661,0.991035191993688
attn,pnc,47.0,leak_covars,0.023194165393839266,-0.16734934880918617,0.9470952870873836,0.9528688524590164,0.9236363862152799,0.9724376781269164
attn,abcd,13.0,leak_covars,0.054541975497530475,-0.010180347415183588,0.971125725333186,0.9464644211465536,0.979403030952036,0.9841622022994824
mr,abcd,21.0,leak_covars,0.09342184924010427,0.004135198632046255,0.9839038709977531,0.9634976845546173,0.9853959748154715,0.9878218327131607
mr,hbn,26.0,leak_covars,0.2312875390578239,0.04362852698936559,0.9655422576871353,0.9257236482796286,0.9733743197284913,0.9889063262607859
age,hcpd,14.0,leak_covars,0.7769697157068375,0.6034357609195515,0.8946798024179786,0.9869203329369798,0.948594182567668,0.9913953280227648
age,hcpd,61.0,leak_covars,0.7669201820389893,0.5856474755008092,0.9617135380391291,0.9794466403162055,0.9551300720340011,0.9960849420114747
age,hbn,88.0,leak_covars,0.755572401556689,0.5700305762172214,0.9943436669045262,0.9857357357357357,0.9946187447038606,0.9962480608968576
mr,hcpd,44.0,leak_covars,0.2184767152831816,0.009913778405624685,0.9619959379137795,0.9274691358024691,0.9539094949888284,0.9802839273332398
mr,pnc,54.0,leak_covars,0.2525890168779231,0.020878039081076105,0.8505968279383647,0.9627021387584768,0.8685610534766918,0.9938130198770382
age,hbn,93.0,leak_covars,0.7464939876273221,0.5568879879653009,0.9932621873831975,0.9863894139886579,0.9951769539549197,0.9981781122535998
attn,abcd,86.0,leak_covars,0.03210325761664618,-0.020972610353023224,0.9722838659176699,0.9486469209460899,0.9752228505687962,0.9878413969765849
age,hcpd,85.0,leak_covars,0.7743403421318035,0.5986569074490102,0.900375975912841,0.9753381066030231,0.9506160720789928,0.9911434190540783
mr,hcpd,65.0,leak_covars,0.22706126409762067,0.013267185097163181,0.9633699082430808,0.9230371900826446,0.9447845514580768,0.9789859126035715
mr,hcpd,68.0,leak_covars,0.2300963975530302,0.020263814626044763,0.9639594477731689,0.9306728063443336,0.9542408553903988,0.9583461129254713
mr,hbn,70.0,leak_covars,0.22443264552514305,0.037281695525112846,0.9630306878634881,0.9274924471299094,0.9667083690373537,0.9923873493206077
attn,pnc,0.0,leak_covars,-0.013786933542528778,-0.19142259981909526,0.9421494031537926,0.9463100744017695,0.9105068044416172,0.9754126455993111
age,hcpd,71.0,leak_covars,0.7706648364365515,0.5936930025146319,0.8947562916395764,0.9830508474576272,0.947615557918834,0.9961757702575945
age,hbn,55.0,leak_covars,0.755465220605266,0.570272524127309,0.9922165283823668,0.9847677075399848,0.9947655828547332,0.9985389348474132
attn,hbn,48.0,leak_covars,-0.039430180795040445,-0.2529786792541582,0.9734388541315164,0.9473170731707317,0.9598863119399007,0.9807706190090173
age,pnc,84.0,leak_covars,0.629085264029409,0.39542785177287143,0.9948346830182437,0.988028432472877,0.9967535481414072,0.9970959073755431
age,hbn,12.0,leak_covars,0.7490276575021464,0.5608049566840789,0.9930603809930207,0.9841146842309183,0.9950910450530436,0.9959411964386056
age,hbn,16.0,leak_covars,0.7482986421420171,0.559547461712905,0.9932913335717681,0.9840909090909091,0.9952472242815501,0.9961576622888955
attn,hbn,93.0,leak_covars,-0.03327410416593883,-0.2316745132090754,0.9772110626596959,0.9460417487199685,0.9551755612730782,0.9709935807079267
attn,abcd,44.0,leak_covars,0.04020907916472646,-0.014400308480759128,0.971657338309156,0.9403415391439344,0.941841457905573,0.9579161933120423
attn,pnc,13.0,leak_covars,-0.04414529008387939,-0.2485186252855185,0.9206717817070429,0.9411998410806516,0.8720249721231466,0.9652771516208042
attn,hbn,50.0,leak_covars,-0.03267034792706292,-0.24883876982356368,0.9768791613174623,0.9549212598425196,0.9605474820138702,0.9743478737805938
mr,hcpd,15.0,leak_covars,0.1987806627998963,-0.0038939806461333326,0.9606777216241797,0.9328171828171828,0.9440257721875979,0.985100473241077
attn,pnc,57.0,leak_covars,0.004395094433564404,-0.2067240593423918,0.9527563436217628,0.9546108030396385,0.9286535306920221,0.9725624644953991
mr,hcpd,98.0,leak_covars,0.18629531904999605,-0.019456723079593008,0.9652235745885094,0.932347782510649,0.9557925164038792,0.9805916305916308
age,abcd,49.0,leak_covars,0.1272737869926983,0.009640392630067884,0.9936300978175221,0.9817444219066938,0.9937658697283444,0.9953099075674368
mr,hbn,98.0,leak_covars,0.2362384092616579,0.046498511107545326,0.9636745780912453,0.9181446111869032,0.9693853492576974,0.9888159325289368
age,abcd,47.0,leak_covars,0.1288008017501548,0.010386210057810596,0.9933467559194374,0.9807972775887215,0.9977811799359185,0.9965544611610203
age,hcpd,13.0,leak_covars,0.7782822233985949,0.6055214636346213,0.9182885180125301,0.9792238337906704,0.9612112756522372,0.9906916339384332
attn,hbn,70.0,leak_covars,0.03526753355739216,-0.18622867076672267,0.9744848559153902,0.9498115453283079,0.951283506822581,0.9774149906884796
mr,pnc,79.0,leak_covars,0.2015684034451337,-0.028920133478191223,0.9710382403654454,0.954497632824829,0.9708913778767366,0.9961938791937565
mr,hcpd,51.0,leak_covars,0.15159666022491314,-0.04393014102447945,0.9620470706979971,0.9301461481297993,0.9563992482971838,0.987192900819191
mr,hbn,10.0,leak_covars,0.17786224286435853,-0.009584770350274496,0.8491982247091869,0.9293731179852176,0.86875812075248,0.9935064935064938
age,hcpd,6.0,leak_covars,0.7686507393835026,0.5901383265223843,0.8845212901181376,0.9833860759493671,0.9378918846472567,0.9945702175335187
age,hbn,69.0,leak_covars,0.7427803028926122,0.5516235109398788,0.9945483005479636,0.9859529233105543,0.9952915551729551,0.9964643920187257
age,pnc,2.0,leak_covars,0.640016119215663,0.4095642568932404,0.9933450701918796,0.9859726836471022,0.9948356791569763,0.997835419748187
mr,abcd,66.0,leak_covars,0.0935631608151327,0.0040854167656017015,0.9847963120622486,0.9651321165894852,0.9821752035437138,0.9857294919426983
mr,hbn,81.0,leak_covars,0.236361497360342,0.04499388746267463,0.9633063609779741,0.9344721366563987,0.9752318744439368,0.9922433082437007
attn,hcpd,78.0,leak_covars,-0.05162208412791854,-0.377391311331003,0.8998959542278471,0.9330366174388024,0.8123687497165784,0.9637967424047607
age,abcd,59.0,leak_covars,0.12721915342026205,0.009365897971697401,0.9950134433828948,0.9861146175208281,0.9983033967429543,0.998647040372878
mr,hbn,99.0,leak_covars,0.23023994827628852,0.043384122966868555,0.9647768747916468,0.9223248234655079,0.9727003710694575,0.9901325917428396
attn,pnc,59.0,leak_covars,-0.02812869970752178,-0.24102626077209077,0.9465208929847736,0.9449135504624046,0.9059553433712846,0.9853169306252028
attn,abcd,68.0,leak_covars,0.03937628125619833,-0.01598227188377388,0.9771682781154047,0.9578152753108348,0.9828993544807104,0.9779204848834693
mr,abcd,18.0,leak_covars,0.09371108912941589,0.0043071611391996,0.9811857829414297,0.9506043089858118,0.9755218744138487,0.9867592677712663
mr,abcd,1.0,leak_covars,0.08547310241391039,0.0013524162863327582,0.9819302764573186,0.9578575312669929,0.9817539515537657,0.9868129132921508
mr,hbn,58.0,leak_covars,0.22667157697301094,0.04052975262562486,0.9654439347911765,0.9276677667766776,0.9760649231315378,0.9933440359486805
age,hcpd,54.0,leak_covars,0.773936755528614,0.5972893678238348,0.9542077325901842,0.9806706114398422,0.9835791538850442,0.9947685561850267
age,hbn,5.0,leak_covars,0.7492736708332036,0.5611489170650965,0.9939606077211076,0.9862385321100917,0.995556964819225,0.9965905407503686
age,pnc,8.0,leak_covars,0.6256895561534797,0.39091395851705846,0.9934678955961793,0.9873793615441723,0.9960136881098866,0.9981419682331165
mr,hcpd,26.0,leak_covars,0.23859581107187056,0.02223311763436775,0.9598214963312023,0.9211553473848556,0.941793694087169,0.9788404646799915
attn,hcpd,50.0,leak_covars,-0.10119661279075137,-0.40544977947810446,0.9042438153063168,0.9347342897555062,0.8130375334280993,0.9767852957089693
attn,hcpd,42.0,leak_covars,-0.04654893134179004,-0.33154892423259485,0.8870510007777163,0.9389186958316137,0.835193992829975,0.982862812462614
age,abcd,45.0,leak_covars,0.12495309988754391,0.008758523756759007,0.9920640388902581,0.9830591701448563,0.9976919196408484,0.9934876351749033
attn,hbn,56.0,leak_covars,-0.03414105508942124,-0.2507603508335696,0.9743128731879019,0.9486873508353222,0.9511213043717431,0.9804819972580996
attn,pnc,51.0,leak_covars,-0.02293127021618286,-0.21549088004902162,0.9381943934123969,0.9458799593082401,0.9096065150598068,0.9757360369461682
age,hbn,46.0,leak_covars,0.7431392112316901,0.552137826435576,0.9926556148267585,0.9832699619771863,0.9955481238095572,0.9965000908525214
attn,hcpd,87.0,leak_covars,-0.0866133781624093,-0.3711243852090025,0.9141354202647528,0.9411185506104766,0.853299820206843,0.9837810533993802
attn,pnc,73.0,leak_covars,-0.005848354826345469,-0.1930912420894424,0.966867242808829,0.9506300351167114,0.9501488831927893,0.9678525064886965
age,hcpd,22.0,leak_covars,0.7693214135981599,0.5918154718184536,0.9472350759804008,0.9826321883442686,0.9628722969566982,0.993794535594343
age,hbn,62.0,leak_covars,0.7547943726722253,0.5691397177871524,0.9926639368711206,0.9822104466313399,0.9941551097252761,0.9962296828420957
mr,pnc,70.0,leak_covars,0.19967984888693172,-0.045405384654873426,0.8947185409965523,0.9584615384615385,0.8759111778636146,0.9903858296313465
mr,hcpd,87.0,leak_covars,0.16728085553430105,-0.028209754432368284,0.959310942649472,0.9338161838161838,0.9442731382812486,0.9827371612616763
mr,pnc,43.0,leak_covars,0.2390216570741006,-0.0014302920161188837,0.883254823713462,0.9593053395541732,0.8745505651007485,0.9963742628386555
age,hcpd,88.0,leak_covars,0.7773802812675693,0.6043086019243394,0.942544039213417,0.9756958055664445,0.958416218919522,0.9951655106121349
age,abcd,75.0,leak_covars,0.11051056423624361,-0.01541535079367562,0.9229159506441368,0.9832553558236887,0.9239386936024463,0.995454220067367
attn,pnc,87.0,leak_covars,-0.012559661719404955,-0.2363629543703205,0.9732527556299274,0.9520161290322581,0.9506341919163654,0.985839275228578
attn,hcpd,89.0,leak_covars,-0.06142195703515075,-0.31278358318544974,0.9009586677636422,0.9435318275154004,0.852824982197307,0.988076985676354
mr,hbn,91.0,leak_covars,0.2332415235405334,0.04385606744507642,0.965369903923088,0.9278067526763656,0.9719869538624866,0.9947330447330449
attn,pnc,27.0,leak_covars,-0.021998962237953505,-0.22567015204633423,0.9716034738042364,0.9529529529529529,0.9462756187752714,0.9801933767833729
age,hcpd,81.0,leak_covars,0.7783329908084099,0.6057563113707329,0.9037619249771521,0.9788844621513945,0.9528649454965857,0.9941734612886934
age,abcd,96.0,leak_covars,0.12822751146256894,0.009912103890501789,0.9937175766224607,0.9828058808871168,0.9974161562803989,0.9974566642435105
age,hbn,61.0,leak_covars,0.7485032992828178,0.5598448684312984,0.9935883652192876,0.984945427173504,0.9956024543183006,0.9981960536135559
attn,hcpd,73.0,leak_covars,-0.04136185202134827,-0.2952486636880025,0.896373228264838,0.9379941739492301,0.8111885326016655,0.9750888397423122
attn,abcd,2.0,leak_covars,0.05570173585852577,-0.01024154819735612,0.9733781448357908,0.9504706409681757,0.9756564876016766,0.9849739345362072
